feature_set,feature,miss_train,miss_test,miss_diff,mean_train,mean_test,mean_shift_z,ks
current_state_v2,bilirubin_slope,0.30806065442936953,0.17494089834515367,-0.13311975608421586,-0.033253904056083666,-0.08925924093442192,-0.030560051526518285,0.0669039569308256
current_state_v2,chol_first,0.2944932162809258,0.15130023640661938,-0.1431929798743064,4.987218699060023,5.043499718358791,0.04848620575032443,0.046777120961948096
current_state_v2,chol_last,0.2944932162809258,0.15130023640661938,-0.1431929798743064,4.735202144259856,4.812932350421794,0.07034177537987071,0.04552300886071163
current_state_v2,chol_mean,0.2944932162809258,0.15130023640661938,-0.1431929798743064,4.8544712106345544,4.922046062084595,0.06901704337434134,0.05458223572265847
current_state_v2,chol_median,0.2944932162809258,0.15130023640661938,-0.1431929798743064,4.852042345783732,4.913223431944689,0.061200144965127164,0.04469428654255789
current_state_v2,chol_std,0.2944932162809258,0.15130023640661938,-0.1431929798743064,0.43393867954354015,0.4114169659306028,-0.07270819533851627,0.07807320485511539
current_state_v2,chol_min,0.2944932162809258,0.15130023640661938,-0.1431929798743064,4.276150269681743,4.3747325278953175,0.09859155030832153,0.07658906716747123
current_state_v2,chol_max,0.2944932162809258,0.15130023640661938,-0.1431929798743064,5.439072227885107,5.481492475782328,0.03718431335033452,0.05218429776024402
current_state_v2,chol_delta,0.2944932162809258,0.15130023640661938,-0.1431929798743064,-0.2520165548001662,-0.23056736793699756,0.020649853066116712,0.0602288912136528
current_state_v2,chol_rel_delta,0.2944932162809258,0.15130023640661938,-0.1431929798743064,-0.02839893286579685,-0.027983948406657806,0.0019763292580745255,0.057358297936702
current_state_v2,chol_slope,0.3479648842777334,0.22695035460992907,-0.12101452966780435,-0.049974081468094504,-0.03532630534814213,0.044517569807947875,0.07112244019479037
current_state_v2,ggt_first,0.1340782122905028,0.030732860520094562,-0.10334535177040823,102.46345760016226,105.6504677853283,0.02610598189485507,0.04740923906934922
current_state_v2,ggt_last,0.1340782122905028,0.030732860520094562,-0.10334535177040823,75.01539435936196,76.86998297577286,0.02068703718585281,0.030898055524334046
current_state_v2,ggt_mean,0.1340782122905028,0.030732860520094562,-0.10334535177040823,85.13182324151464,87.27985638460498,0.024634447146874915,0.03394402607620546
current_state_v2,ggt_median,0.1340782122905028,0.030732860520094562,-0.10334535177040823,79.45103314988228,81.13288368060016,0.019839438027733292,0.034258738900753066
current_state_v2,ggt_std,0.1340782122905028,0.030732860520094562,-0.10334535177040823,30.839515101676216,30.930112758921712,0.0020842199592296857,0.051882657075418684
current_state_v2,ggt_min,0.1340782122905028,0.030732860520094562,-0.10334535177040823,51.086090118461776,53.074028273752816,0.03351200940349583,0.03441609531302686
current_state_v2,ggt_max,0.1340782122905028,0.030732860520094562,-0.10334535177040823,133.31162054717436,137.18162187607246,0.026796068427049596,0.04788130830617062
current_state_v2,ggt_delta,0.1340782122905028,0.030732860520094562,-0.10334535177040823,-27.4480632408003,-28.780484809555446,-0.012420518040410252,0.04776891086883219
current_state_v2,ggt_rel_delta,0.1340782122905028,0.030732860520094562,-0.10334535177040823,0.021052602579945314,0.0207825658718253,-0.00016237852857697662,0.04749915701921996
current_state_v2,ggt_slope,0.1779728651237031,0.06382978723404255,-0.11414307788966056,-7.895536842213176,-6.730177319117584,0.030150574846974244,0.046498970285378055
current_state_v2,gluc_fast_first,0.13966480446927373,0.03309692671394799,-0.10656787775532575,5.8785849454592665,5.854740576731136,-0.013110576697344698,0.03140834017536777
current_state_v2,gluc_fast_last,0.13966480446927373,0.03309692671394799,-0.10656787775532575,6.0728521466533545,6.070484715118608,-0.0011827184431268773,0.03190278111689219
current_state_v2,gluc_fast_mean,0.13966480446927373,0.03309692671394799,-0.10656787775532575,5.991549892477256,5.9726469502980954,-0.011661376495254207,0.039024545137014574
current_state_v2,gluc_fast_median,0.13966480446927373,0.03309692671394799,-0.10656787775532575,5.934591118613417,5.9244752944,-0.006230532603313326,0.02318202230881239
current_state_v2,gluc_fast_std,0.13966480446927373,0.03309692671394799,-0.10656787775532575,0.6726453704598127,0.6560796870587522,-0.01964499168674231,0.045801561344697914
current_state_v2,gluc_fast_min,0.13966480446927373,0.03309692671394799,-0.10656787775532575,5.164189791823519,5.157836670630352,-0.005170899466960979,0.02698558863420896
current_state_v2,gluc_fast_max,0.13966480446927373,0.03309692671394799,-0.10656787775532575,6.953912253712968,6.898610049053102,-0.021197099931495843,0.04044889794103905
current_state_v2,gluc_fast_delta,0.13966480446927373,0.03309692671394799,-0.10656787775532575,0.19426720119408816,0.2157441383874736,0.011215780484908126,0.046080534903447934
current_state_v2,gluc_fast_rel_delta,0.13966480446927373,0.03309692671394799,-0.10656787775532575,0.06282422503722464,0.06703817710108932,0.014184388703670966,0.04700817868823457
current_state_v2,gluc_fast_slope,0.2194732641660016,0.10638297872340426,-0.11309028544259735,0.022943786665739176,0.030772019658268746,0.012273716719211514,0.04154899860421333
current_state_v2,plt_first,0.3423782920989625,0.22695035460992907,-0.1154279374890334,245.23319840355447,237.2763592648102,-0.12031830787618465,0.07346129865502805
current_state_v2,plt_last,0.3423782920989625,0.22695035460992907,-0.1154279374890334,240.68207451271007,235.61055638867742,-0.08067198259129801,0.05144220777292836
current_state_v2,plt_mean,0.3423782920989625,0.22695035460992907,-0.1154279374890334,243.35052362112208,235.96357238189177,-0.11957968347677388,0.07162420949496749
current_state_v2,plt_median,0.3423782920989625,0.22695035460992907,-0.1154279374890334,242.68910820279473,235.63842223843903,-0.11363647940776733,0.07526127490276417
current_state_v2,plt_std,0.3423782920989625,0.22695035460992907,-0.1154279374890334,13.836485839156754,14.12349002193871,0.020810180863663253,0.049590273447938
current_state_v2,plt_min,0.3423782920989625,0.22695035460992907,-0.1154279374890334,227.12677395599985,218.77357961477338,-0.13693792469049415,0.07623363320566491
current_state_v2,plt_max,0.3423782920989625,0.22695035460992907,-0.1154279374890334,260.7661847219513,253.94915533654077,-0.1008084991250571,0.069338054095781
current_state_v2,plt_delta,0.3423782920989625,0.22695035460992907,-0.1154279374890334,-4.5511238908444,-1.665802876132758,0.07747430280557818,0.03551705709450432
current_state_v2,plt_rel_delta,0.3423782920989625,0.22695035460992907,-0.1154279374890334,-0.005220850854388103,0.006879493008980278,0.07811833516238452,0.03245895311896915
current_state_v2,plt_slope,0.5227454110135674,0.43498817966903075,-0.08775723134453667,-2.8235615130458376,-1.2588963038938787,0.07773739698831865,0.0600817228978044
current_state_v2,triglyc_first,0.1372705506783719,0.028368794326241134,-0.10890175635213077,1.6087662451714217,1.5324962220969403,-0.07094904285874656,0.045967620320915795
current_state_v2,triglyc_last,0.1372705506783719,0.028368794326241134,-0.10890175635213077,1.5172772073913092,1.5769502099344963,0.06440861609046357,0.03511662401444099
current_state_v2,triglyc_mean,0.1372705506783719,0.028368794326241134,-0.10890175635213077,1.5446033711495202,1.577932002077483,0.03899338343391185,0.05088331746535491
current_state_v2,triglyc_median,0.1372705506783719,0.028368794326241134,-0.10890175635213077,1.5146753302092566,1.535843984038647,0.024733680918538118,0.05279647798402398
current_state_v2,triglyc_std,0.1372705506783719,0.028368794326241134,-0.10890175635213077,0.3362585867949739,0.3467256593476374,0.030706917745400297,0.03765324978448809
current_state_v2,triglyc_min,0.1372705506783719,0.028368794326241134,-0.10890175635213077,1.1430546151645253,1.1627709823133257,0.0292856757043801,0.049868217001919915
current_state_v2,triglyc_max,0.1372705506783719,0.028368794326241134,-0.10890175635213077,2.0344749379948914,2.100585141400092,0.05314053462124096,0.0413805366302716
current_state_v2,triglyc_delta,0.1372705506783719,0.028368794326241134,-0.10890175635213077,-0.09148903778011268,0.04445398783755587,0.15360253158876805,0.07555633582494356
current_state_v2,triglyc_rel_delta,0.1372705506783719,0.028368794326241134,-0.10890175635213077,0.07209715831895241,0.11655940956526342,0.08467084902435193,0.07634185702613827
current_state_v2,triglyc_slope,0.21388667198723066,0.10874704491725769,-0.10513962706997297,-0.020739462556903444,0.001467047793925128,0.06496275848432298,0.07293756479823345
current_state_v2,aixp_aix_result_BM_3_first,0.35275339185953714,0.2718676122931442,-0.08088577956639292,7.2264318675572925,7.0431430636983565,-0.05093246646945063,0.06304145915736545
current_state_v2,aixp_aix_result_BM_3_last,0.35275339185953714,0.2718676122931442,-0.08088577956639292,6.923674217356487,6.661170146039343,-0.0748086061722531,0.047568337950582094
current_state_v2,aixp_aix_result_BM_3_mean,0.35275339185953714,0.2718676122931442,-0.08088577956639292,7.074144881489182,6.907549203210084,-0.052108005611565616,0.04395327237497398
current_state_v2,aixp_aix_result_BM_3_median,0.35275339185953714,0.2718676122931442,-0.08088577956639292,6.989575460172826,6.834564140524101,-0.048579462423858626,0.044485723893861996
current_state_v2,aixp_aix_result_BM_3_std,0.35275339185953714,0.2718676122931442,-0.08088577956639292,0.9276109546044596,0.9383487327822397,0.008308657402118445,0.05019856838599132
current_state_v2,aixp_aix_result_BM_3_min,0.35275339185953714,0.2718676122931442,-0.08088577956639292,6.067661672954717,5.876009701104726,-0.06666720662050106,0.05106730507470335
current_state_v2,aixp_aix_result_BM_3_max,0.35275339185953714,0.2718676122931442,-0.08088577956639292,8.220551058551989,8.049555097079832,-0.0403951781927363,0.05119141031594793
current_state_v2,aixp_aix_result_BM_3_delta,0.35275339185953714,0.2718676122931442,-0.08088577956639292,-0.30275765020080553,-0.3819729176590139,-0.028013580051568312,0.06034317100901564
current_state_v2,aixp_aix_result_BM_3_rel_delta,0.35275339185953714,0.2718676122931442,-0.08088577956639292,0.011812488734037188,-0.006338032234091351,-0.05017398970489412,0.06618012074238955
current_state_v2,aixp_aix_result_BM_3_slope,0.6137270550678372,0.5673758865248227,-0.046351168543014465,-0.1544184275015372,-0.1664303870429063,-0.006040595672692318,0.08905748995167773
current_state_v2,fibrotest_BM_2_first,0.29130087789305664,0.14893617021276595,-0.1423647076802907,0.3113179688234475,0.30953085622140186,-0.008054343812095749,0.052552552552552555
current_state_v2,fibrotest_BM_2_last,0.29130087789305664,0.14893617021276595,-0.1423647076802907,0.3274964944095556,0.3338819103783772,0.028961351547461062,0.0704954954954955
current_state_v2,fibrotest_BM_2_mean,0.29130087789305664,0.14893617021276595,-0.1423647076802907,0.3183358343538683,0.32201961018943237,0.017838293620363665,0.07552552552552552
current_state_v2,fibrotest_BM_2_median,0.29130087789305664,0.14893617021276595,-0.1423647076802907,0.31641701667663413,0.3205906989204672,0.019942777320918023,0.07027027027027027
current_state_v2,fibrotest_BM_2_std,0.29130087789305664,0.14893617021276595,-0.1423647076802907,0.06108166699157416,0.058551230345750604,-0.05923374912312737,0.040690690690690694
current_state_v2,fibrotest_BM_2_min,0.29130087789305664,0.14893617021276595,-0.1423647076802907,0.2369247354878896,0.24378750963244322,0.03560073346870614,0.07635135135135135
current_state_v2,fibrotest_BM_2_max,0.29130087789305664,0.14893617021276595,-0.1423647076802907,0.40526156631081106,0.40655515939619924,0.005528314927675134,0.0656906906906907
current_state_v2,fibrotest_BM_2_delta,0.29130087789305664,0.14893617021276595,-0.1423647076802907,0.016178525586108064,0.024351054156975357,0.05498911030074304,0.03310810810810811
current_state_v2,fibrotest_BM_2_rel_delta,0.29130087789305664,0.14893617021276595,-0.1423647076802907,0.27964887009725137,0.4164722911329823,0.0729310956452237,0.03918918918918919
current_state_v2,fibrotest_BM_2_slope,0.31045490822027133,0.17966903073286053,-0.1307858774874108,0.00028017217327377426,0.0005599644407496037,0.006113736807789549,0.029652310812253176
current_state_v2,fibs_stiffness_med_BM_1_first,0.0,0.0,0.0,7.9244763893513515,7.525520804733521,-0.07562620809252661,0.06377507221439231
current_state_v2,fibs_stiffness_med_BM_1_last,0.0,0.0,0.0,7.3907118577258,6.851170062603177,-0.11442158528728792,0.05939221046792662
current_state_v2,fibs_stiffness_med_BM_1_mean,0.0,0.0,0.0,7.624564153749397,7.308760772213693,-0.0722448825382195,0.05159626353017533
current_state_v2,fibs_stiffness_med_BM_1_median,0.0,0.0,0.0,7.433995165943552,7.107481752085447,-0.07579434240634458,0.05781490852214732
current_state_v2,fibs_stiffness_med_BM_1_std,0.0,0.0,0.0,1.709569864778939,1.7168656341755433,0.0037632247583076735,0.03512515589063788
current_state_v2,fibs_stiffness_med_BM_1_min,0.0,0.0,0.0,5.702972540547334,5.3675663006234515,-0.10185468912372984,0.07280116373186622
current_state_v2,fibs_stiffness_med_BM_1_max,0.0,0.0,0.0,9.982469635037695,9.734881118856771,-0.038166656794065563,0.0498019882306106
current_state_v2,fibs_stiffness_med_BM_1_delta,0.0,0.0,0.0,-0.5337645316255509,-0.6743507421303454,-0.030194296684479795,0.04346636630007603
current_state_v2,fibs_stiffness_med_BM_1_rel_delta,0.0,0.0,0.0,0.047019856721647456,0.04555775120091894,-0.0025961563196164874,0.042309803988158916
current_state_v2,fibs_stiffness_med_BM_1_slope,0.39584996009577017,0.3049645390070922,-0.09088542108867798,-0.2569405090229175,-0.2386477646054039,0.008385135689752568,0.07293379703268361
current_state_v2,BMI_latest,0.17318435754189945,0.1016548463356974,-0.07152951120620206,29.010946053166776,28.596182525785753,-0.07393866933894304,0.05958138589717537
current_state_v2,BMI_age_latest,0.17318435754189945,0.1016548463356974,-0.07152951120620206,59.63899613899614,60.915789473684214,0.09978924558727689,0.051950823003454584
current_state_v2,alt_latest,0.12849162011173185,0.02127659574468085,-0.10721502436705099,41.17512814759554,42.882145116655224,0.060888261503321627,0.061408398364920104
current_state_v2,alt_age_latest,0.12849162011173185,0.02127659574468085,-0.10721502436705099,59.85989010989011,60.88164251207729,0.08050486705492445,0.046836014227318576
current_state_v2,ast_latest,0.12928970470869913,0.02364066193853428,-0.10564904277016485,34.82103367238378,35.20812754361084,0.022078511031811215,0.05126913354476312
current_state_v2,ast_age_latest,0.12928970470869913,0.02364066193853428,-0.10564904277016485,59.76626947754354,60.779661016949156,0.07986816994310965,0.044105081638677004
current_state_v2,bilirubin_latest,0.29130087789305664,0.14893617021276595,-0.1423647076802907,10.085198281749033,10.719493164992691,0.11204260144927256,0.07154654654654655
current_state_v2,bilirubin_age_latest,0.29130087789305664,0.14893617021276595,-0.1423647076802907,59.7545045045045,60.75,0.07802540113274818,0.04714714714714715
current_state_v2,chol_latest,0.2944932162809258,0.15130023640661938,-0.1431929798743064,4.735202144259856,4.812932350421794,0.07034177537987071,0.04552300886071163
current_state_v2,chol_age_latest,0.2944932162809258,0.15130023640661938,-0.1431929798743064,59.6210407239819,60.55431754874652,0.07332309195030454,0.04499048387300067
current_state_v2,ggt_latest,0.1340782122905028,0.030732860520094562,-0.10334535177040823,75.01539435936196,76.86998297577286,0.02068703718585281,0.030898055524334046
current_state_v2,ggt_age_latest,0.1340782122905028,0.030732860520094562,-0.10334535177040823,59.73640552995392,60.84146341463415,0.08699777718002921,0.0459368326402158
current_state_v2,gluc_fast_latest,0.13966480446927373,0.03309692671394799,-0.10656787775532575,6.0728521466533545,6.070484715118608,-0.0011827184431268773,0.03190278111689219
current_state_v2,gluc_fast_age_latest,0.13966480446927373,0.03309692671394799,-0.10656787775532575,59.58627087198516,60.68948655256724,0.08693068190292626,0.04936697951018594
current_state_v2,plt_latest,0.3423782920989625,0.22695035460992907,-0.1154279374890334,240.68207451271007,235.61055638867742,-0.08067198259129801,0.05144220777292836
current_state_v2,plt_age_latest,0.3423782920989625,0.22695035460992907,-0.1154279374890334,59.51334951456311,60.269113149847094,0.0598214921623315,0.04253139752382649
current_state_v2,triglyc_latest,0.1372705506783719,0.028368794326241134,-0.10890175635213077,1.5172772073913092,1.5769502099344963,0.06440861609046357,0.03511662401444099
current_state_v2,triglyc_age_latest,0.1372705506783719,0.028368794326241134,-0.10890175635213077,59.64199814986124,60.586374695863746,0.07434416447295952,0.04497052607412709
current_state_v2,aixp_aix_result_BM_3_latest,0.35275339185953714,0.2718676122931442,-0.08088577956639292,6.923674217356487,6.661170146039343,-0.0748086061722531,0.047568337950582094
current_state_v2,aixp_aix_result_BM_3_age_latest,0.3934557063048683,0.31678486997635935,-0.07667083632850896,58.875,59.57785467128028,0.05580304262413735,0.048629575669276996
current_state_v2,fibrotest_BM_2_latest,0.29130087789305664,0.14893617021276595,-0.1423647076802907,0.3274964944095556,0.3338819103783772,0.028961351547461062,0.0704954954954955
current_state_v2,fibrotest_BM_2_age_latest,0.29130087789305664,0.14893617021276595,-0.1423647076802907,59.726351351351354,60.705555555555556,0.0767984668329266,0.04714714714714715
current_state_v2,fibs_stiffness_med_BM_1_latest,0.0,0.0,0.0,7.3907118577258,6.851170062603177,-0.11442158528728792,0.05939221046792662
current_state_v2,fibs_stiffness_med_BM_1_age_latest,0.3583399840383081,0.2695035460992908,-0.0888364379390173,59.68283582089552,60.57281553398058,0.07039352329634165,0.0479278365454282
current_state_v2,fib4_v1,0.7366320830007981,0.6879432624113475,-0.048688820589450565,1.3535807523937649,1.432082279731224,0.10004364708337117,0.1409090909090909
current_state_v2,fib4_v2,0.6759776536312849,0.6548463356973995,-0.021131317933885452,1.437942852789713,1.3791668952796994,-0.06785756867293492,0.13219515486874958
current_state_v2,fib4_v3,0.7039106145251397,0.6264775413711584,-0.07743307315398129,1.4610224416493751,1.5361094217226223,0.09495032178455443,0.08424033573305129
current_state_v2,fib4_latest,0.3503591380686353,0.23404255319148937,-0.11631658487714591,1.5132171755377972,1.5672471580158895,0.06811470040769609,0.06985773652440319
current_state_v2,fib4_delta,0.3503591380686353,0.23404255319148937,-0.11631658487714591,0.087530827763362,0.0633721407246039,-0.052582329533136185,0.035998119331452666
current_state_v2,fib4_slope,0.533120510774142,0.4515366430260047,-0.0815838677481373,0.03434468316263881,0.017733189382218167,-0.06980203005778003,0.04915266725611553
current_state_v2,apri_v1,0.7366320830007981,0.6879432624113475,-0.048688820589450565,0.44894716947770735,0.47497674584953387,0.07521142043231441,0.07121212121212121
current_state_v2,apri_v2,0.6759776536312849,0.6548463356973995,-0.021131317933885452,0.4149833170185184,0.42354642308768314,0.03014402718427668,0.12645927525474054
current_state_v2,apri_v3,0.7039106145251397,0.6264775413711584,-0.07743307315398129,0.4154399102948468,0.4164849673526628,0.0036332441045012175,0.07112149851581426
current_state_v2,apri_latest,0.3503591380686353,0.23404255319148937,-0.11631658487714591,0.3980564692408729,0.4139597455126522,0.06115122173283525,0.08278733278733279
current_state_v2,apri_delta,0.3503591380686353,0.23404255319148937,-0.11631658487714591,-0.02927750315862415,-0.043933689309954005,-0.06368336795213973,0.05121788455121788
current_state_v2,apri_slope,0.533120510774142,0.4515366430260047,-0.0815838677481373,-0.011375808673664152,-0.013245430418572866,-0.016080780859040803,0.030312407898614797
current_state_v2,ast_alt_ratio_v1,0.3559457302474062,0.2458628841607565,-0.11008284608664973,0.9012311961997729,0.8692282444079926,-0.06960423711055072,0.03664254388520508
current_state_v2,ast_alt_ratio_v2,0.2825219473264166,0.21749408983451538,-0.06502785749190124,0.9362855970971079,0.8946174463008871,-0.10162910258555735,0.06370959340522703
current_state_v2,ast_alt_ratio_v3,0.3862729449321628,0.2765957446808511,-0.10967720025131172,0.9483643363044323,0.9553551576849423,0.018114098269835472,0.04415376900651895
current_state_v2,ast_alt_ratio_latest,0.12928970470869913,0.02364066193853428,-0.10564904277016485,0.9892644586662475,0.9766974219727123,-0.030054344067209648,0.06009991499901239
current_state_v2,ast_alt_ratio_delta,0.12928970470869913,0.02364066193853428,-0.10564904277016485,0.07048736491601858,0.08853683341535142,0.03976720664450415,0.04616685494126498
current_state_v2,ast_alt_ratio_slope,0.19473264166001597,0.09219858156028368,-0.10253406009973229,0.015474439887117605,0.013639596326408605,-0.009681745772858576,0.058739573009580444
current_state_v2,n_visits,0.0,0.0,0.0,4.760574620909816,5.349881796690307,0.17417247247421003,0.12155413296504465
current_state_v2,age_first_visit,0.0,0.0,0.0,54.42537909018356,54.79905437352246,0.02947010385097881,0.03963631492455931
current_state_v2,age_last_visit,0.0,0.0,0.0,59.719074221867515,61.2387706855792,0.11717558908017729,0.06308264420709446
current_state_v2,followup_span,0.0,0.0,0.0,5.293695131683958,6.439716312056738,0.24865513761018318,0.12245598742686582
current_state_v2,gap_mean,0.09896249002394254,0.018912529550827423,-0.08004996047311512,1.612593972223785,1.7451882032055668,0.11526383093330642,0.0688529138698283
current_state_v2,gap_max,0.09896249002394254,0.018912529550827423,-0.08004996047311512,2.608503100088574,2.850602409638554,0.13105191259613158,0.037262957943376696
current_state_v2,gap_min,0.09896249002394254,0.018912529550827423,-0.08004996047311512,0.9202834366696191,0.983132530120482,0.05157058436281769,0.04844248562007107
current_state_v2,miss_total,0.0,0.0,0.0,0.8297795435881421,0.802771781957721,-0.20624071276858794,0.14240810235104778
current_state_v2,miss_Age,0.0,0.0,0.0,0.7836102445040992,0.7568235546958951,-0.17417247247420964,0.12155413296504465
